361	196	0.8111948018054888
421	357	0.7329968817300652
67	443	0.9381427059852853
539	792	0.7311108341107269
539	793	0.8104079808779274
425	309	0.6389437431871404
421	350	0.8080815789293819
560	421	0.7752150344370604
63	492	0.6459303681934883
160	740	0.7089704034026478
647	48	0.6249091408424745
133	221	0.910081606019087
385	796	0.9036008741023988
792	336	0.8036011866537396
359	264	0.9235789319955533
420	29	0.980915213647546
687	709	0.668740304976422
385	790	0.8408964152537145
389	744	0.9235789319955533
258	542	0.8127952797244248
790	361	0.8127952797244248
663	115	0.7329968817300652
270	309	0.6593329981888053
421	344	0.6757463285468237
420	359	0.8602806544914777
199	359	0.8080815789293819
544	687	0.8067798302828366
197	34	0.980915213647546
687	700	0.8602806544914777
72	359	0.6876560219336321
691	614	0.7795354575489502
420	350	0.8080815789293819
133	211	0.9170040432046712
643	81	0.6509980380274076
711	443	0.7913838578831089
199	361	0.8080815789293819
258	539	0.757754794630823
691	609	0.7752150344370604
69	424	0.8886450927224068
63	499	0.7993411655468732
158	803	0.7840862368827646
647	372	0.7773488938158333
420	14	0.9036008741023988
71	361	0.7329968817300652
317	707	0.882658890130512
248	691	0.672162112443282
196	397	0.9123367196696422
417	420	0.8080815789293819
121	48	0.7731377071413946
709	502	0.6757463285468237
492	372	0.7869313010765002
642	81	0.7355826385604035
197	20	0.668740304976422
359	237	0.8602806544914777
554	518	0.8177654339579425
778	560	0.7329968817300652
712	420	0.7598347358528301
492	31	0.6967730926836612
647	361	0.7773488938158333
421	339	0.8658143841441651
542	695	0.9588138996728659
160	729	0.7773488938158333
703	573	0.7752150344370604
196	372	0.8111948018054888
122	21	0.8874195313564058
121	31	0.7369076559047278
543	676	0.9170040432046712
492	361	0.7329968817300652
650	281	1.0
518	137	0.882658890130512
63	484	0.8408964152537145
642	77	0.7190089911921524
509	276	0.7840862368827646
778	558	0.8127952797244248
71	343	0.9235789319955533
382	798	1.0
712	419	0.7840862368827646
331	509	0.6834748429486355
620	621	0.7498942093324559
417	482	0.882658890130512
686	766	0.7752150344370604
69	463	0.7840862368827646
396	658	0.6593329981888053
792	389	0.7256998389057147
270	351	0.8177654339579425
687	758	0.7752150344370604
657	262	0.7071067811865476
621	609	0.7329968817300652
429	307	0.882658890130512
389	787	0.942942047540283
718	416	0.882658890130512
423	372	0.668740304976422
790	396	0.8177654339579425
199	51	0.8357856772539496
647	71	0.8248504926144331
655	280	0.8602806544914777
122	81	0.7043920612783159
270	348	0.8177654339579425
687	742	0.8602806544914777
790	51	0.8127952797244248
125	48	0.6757463285468237
121	91	0.8602806544914777
790	53	0.8127952797244248
421	39	0.7752150344370604
546	698	0.8080815789293819
72	48	0.6757463285468237
663	141	0.7598347358528301
428	306	0.9036008741023988
492	81	0.7329968817300652
140	138	0.8099387760963941
131	283	0.809236881954938
420	51	0.8602806544914777
790	385	0.8408964152537145
67	464	0.9235789319955533
709	546	0.9619720005271951
72	361	0.6876560219336321
165	709	0.8080815789293819
127	12	0.980915213647546
686	744	0.942942047540283
121	81	0.7752150344370604
687	733	0.6638874866864138
691	647	0.8248504926144331
620	609	0.6484197773255048
199	385	0.8080815789293819
396	642	0.6378416524597782
214	8	0.8658143841441651
712	462	0.6367584694948073
712	463	0.7634248928964038
319	710	0.8602806544914777
196	81	0.789875685371258
31	802	0.765286392849854
418	450	0.7329968817300652
161	740	0.7410130562283901
420	372	0.8080815789293819
127	357	0.7752150344370604
711	464	0.8177654339579425
319	703	0.882658890130512
131	262	0.7462269326546865
658	225	0.7993411655468732
778	509	0.7222843827750017
185	492	0.6593329981888053
738	183	0.765286392849854
542	635	0.672162112443282
507	250	0.7557140529366451
643	353	0.8513067785460409
51	595	0.9235789319955533
643	359	0.7128347517618364
479	548	0.7939521481469657
642	20	0.7355826385604035
704	508	0.8177654339579425
217	141	0.7888808384594459
540	650	0.8357856772539496
766	686	0.7752150344370604
237	796	0.882658890130512
514	122	0.6593329981888053
536	740	0.8127952797244248
361	117	0.8127952797244248
344	51	0.8177654339579425
115	442	0.8630067105867871
483	462	0.7071067811865476
536	744	0.8602806544914777
636	479	0.6834748429486355
344	389	0.7229562189425532
109	541	0.8080815789293819
47	690	0.8080815789293819
629	591	0.6459303681934883
803	237	0.7017692252162518
248	608	0.9411154912368994
122	302	0.9505804190652317
106	579	0.9462688643913987
643	348	0.8487219444765969
47	691	0.7752150344370604
589	109	0.7329968817300652
344	45	0.8072508255636011
109	548	0.8080815789293819
531	790	0.613237563517304
509	217	0.7292664737217109
636	464	0.8080815789293819
109	544	0.7687280452527601
18	167	0.6117220880533059
235	790	0.672162112443282
642	345	0.7894971074910664
702	507	0.6654707678126904
217	127	0.7840862368827646
189	420	0.8357856772539496
578	275	0.980915213647546
507	238	0.8357856772539496
509	200	0.7292664737217109
639	419	0.7993411655468732
241	686	0.681468250301921
115	420	0.7468267006961234
53	548	0.8080815789293819
39	793	0.9036008741023988
541	621	0.668740304976422
350	264	0.882658890130512
189	429	0.7329968817300652
701	509	0.6593329981888053
189	417	0.9036008741023988
178	589	0.672162112443282
578	262	0.668740304976422
764	686	0.7017692252162518
474	578	0.7711054127039704
178	583	0.8463061263544743
242	657	0.7017692252162518
639	413	0.8672488792828035
468	689	0.8408964152537145
242	663	0.7530803432364729
585	133	0.672162112443282
584	149	0.942942047540283
105	570	0.7981600674273155
185	462	0.6757463285468237
160	705	0.7773488938158333
109	595	0.7752150344370604
196	361	0.8111948018054888
361	150	0.8357856772539496
250	592	0.8080815789293819
653	237	0.7711054127039704
589	162	0.9036008741023988
199	328	0.8080815789293819
589	165	0.7329968817300652
539	756	0.7947039291180729
72	309	0.6484197773255048
117	453	0.9588138996728659
385	742	0.9619720005271951
309	801	0.7355826385604035
117	462	0.7498942093324559
646	350	0.8127952797244248
248	663	0.7190089911921524
643	48	0.6578771870399094
551	526	0.9235789319955533
536	787	0.882658890130512
492	359	0.7625196310946536
803	281	0.7711054127039704
121	27	0.7369076559047278
640	81	0.7795354575489502
361	141	0.8127952797244248
71	325	0.9235789319955533
486	458	0.882658890130512
542	669	0.9381427059852853
703	546	0.8357856772539496
642	51	0.7355826385604035
121	359	0.7752150344370604
117	444	0.8408964152537145
63	457	0.7993411655468732
585	197	1.0
540	686	0.8080815789293819
196	359	0.8111948018054888
121	361	0.8080815789293819
514	158	0.7598347358528301
262	401	0.8080815789293819
541	676	0.8127952797244248
261	415	0.9235789319955533
344	81	0.7229562189425532
250	573	0.7752150344370604
122	338	0.9300868483181676
385	725	0.7329968817300652
217	167	0.7840862368827646
122	333	0.6936113947301731
589	147	0.9036008741023988
544	636	0.7453346013176595
48	691	0.753733525894051
238	795	0.9619720005271951
403	595	0.7993411655468732
585	183	0.7329968817300652
357	229	0.8127952797244248
248	642	0.6378416524597782
642	39	0.7355826385604035
546	605	0.7099183944187994
361	136	0.8408964152537145
492	335	0.8111948018054888
420	309	0.8111948018054888
343	71	0.9235789319955533
55	578	0.8513067785460409
56	568	0.8602806544914777
653	205	0.7711054127039704
544	621	0.6213665825010082
117	420	0.7369076559047278
483	479	0.7498942093324559
540	663	0.7563868244827463
676	806	0.8886450927224068
701	541	0.9036008741023988
357	214	0.8658143841441651
509	236	0.7773488938158333
402	593	0.6523230280495647
772	587	0.8886450927224068
642	372	0.7512448476025466
631	452	0.6757463285468237
212	123	0.8886450927224068
343	325	0.942942047540283
106	500	0.8716844532600401
733	165	0.7274631001239567
755	772	0.8658143841441651
468	642	0.7287467161519112
467	657	0.7071067811865476
241	623	0.7017692252162518
285	145	0.7939521481469657
204	262	0.7752150344370604
18	100	0.7274631001239567
697	591	0.7468267006961234
635	407	0.980915213647546
631	450	0.7369076559047278
730	188	0.8050704027214417
464	679	0.9036008741023988
753	790	0.6795129029542789
464	676	0.7795354575489502
18	117	0.757754794630823
627	532	0.8207327620309357
183	420	0.7752150344370604
754	783	0.8995032169557735
463	687	0.672162112443282
463	686	0.7369076559047278
698	578	0.7329968817300652
51	525	0.882658890130512
167	691	0.8357856772539496
733	154	0.7017692252162518
437	151	0.8658143841441651
733	146	0.7498942093324559
180	466	0.882658890130512
180	462	0.7071067811865476
467	642	0.6367584694948073
344	309	0.7256998389057147
184	415	0.882658890130512
12	155	0.8658143841441651
621	592	0.668740304976422
39	718	0.7329968817300652
698	564	0.9036008741023988
167	686	0.7752150344370604
631	437	0.8658143841441651
474	502	0.632582058038459
468	617	0.8408964152537145
34	778	0.668740304976422
573	250	0.7752150344370604
755	750	0.8602806544914777
236	702	0.6163735256687352
734	122	0.6593329981888053
457	790	0.672162112443282
130	4	0.980915213647546
734	126	0.7993411655468732
180	450	0.668740304976422
130	5	0.9619720005271951
756	748	0.9036008741023988
44	621	0.7410130562283901
718	48	0.7311108341107269
283	131	0.809236881954938
459	754	0.6795129029542789
631	426	0.7071067811865476
277	243	0.6536711238648317
463	666	0.7598347358528301
13	157	0.7840862368827646
281	157	0.7410130562283901
698	559	0.7329968817300652
15	131	0.8046991349561422
623	560	0.7071067811865476
633	401	0.9036008741023988
169	658	0.6776050630371342
573	237	0.7752150344370604
761	630	0.8177654339579425
88	141	0.8027315018734994
789	81	0.7329968817300652
642	320	0.9613804251229012
184	462	0.6459303681934883
802	217	0.7382528143599749
737	159	0.7711054127039704
243	635	0.7563868244827463
737	158	0.7840862368827646
243	633	0.7563868244827463
338	465	0.8453820403821071
764	678	0.7410130562283901
775	504	0.8477089533361918
205	288	0.9619720005271951
468	686	0.7475831952268926
48	627	0.7629025855722444
238	725	0.8080815789293819
738	133	0.7017692252162518
243	620	0.6967730926836612
56	509	0.7222843827750017
733	199	0.7498942093324559
56	507	0.7329968817300652
182	481	0.6834748429486355
756	792	0.7256998389057147
176	593	0.7711054127039704
204	298	0.8357856772539496
635	430	0.8080815789293819
250	507	0.7557140529366451
350	234	0.9036008741023988
18	154	0.7947039291180729
481	421	0.7329968817300652
801	207	0.882658890130512
481	420	0.7752150344370604
108	502	0.6267508396157416
573	292	0.9235789319955533
15	165	0.717735314556266
269	85	0.8177654339579425
241	642	0.6967730926836612
635	422	0.7752150344370604
182	457	0.7939521481469657
764	642	0.5912066255476627
727	287	0.8886450927224068
205	258	0.668740304976422
728	278	0.7598347358528301
100	593	0.6593329981888053
574	262	0.7017692252162518
718	81	0.7329968817300652
772	502	0.7148397874996596
157	786	0.8716844532600401
281	109	0.8357856772539496
327	515	0.9505804190652317
716	361	0.668740304976422
803	5	0.7017692252162518
557	462	0.6484197773255048
262	74	0.8602806544914777
452	790	0.7840862368827646
319	658	0.6564484546204755
396	580	0.8658143841441651
328	507	0.668740304976422
724	222	0.9036008741023988
595	803	0.7711054127039704
261	81	0.7752150344370604
554	492	0.7158621158597871
623	509	0.6920798966795321
614	653	0.7071067811865476
418	396	0.672162112443282
327	507	0.7329968817300652
605	790	0.7128347517618364
802	5	0.6943900348241819
200	217	0.932438891987332
560	372	0.8357856772539496
12	109	0.7329968817300652
417	48	0.703507782745846
716	359	0.668740304976422
155	793	0.910081606019087
557	452	0.9588138996728659
330	432	0.7773488938158333
